No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,full_date,pm25_ispu,pm10_ispu,so2_ispu,co_ispu,o3_ispu,no2_ispu
1806,2013,5,15,5,90.0,249.0,129.0,98.0,2899.0,24.0,16.3,1012.7,7.8,0.0,E,1.3,Dongsi,2013-05-15,136.42105263157896,149.5,80.078125,0.0,0.0,57.5
1807,2013,5,15,6,125.0,250.0,148.0,95.0,3399.0,32.0,20.1,1013.5,4.9,0.0,ESE,2.4,Dongsi,2013-05-15,173.26315789473682,150.0,87.5,0.0,0.0,56.25
1808,2013,5,15,7,149.0,240.0,157.0,93.0,3700.0,47.0,21.7,1014.4,4.7,0.0,SE,3.0,Dongsi,2013-05-15,198.52631578947367,145.0,91.015625,0.0,0.0,55.416666666666664
1809,2013,5,15,8,169.0,195.0,103.0,66.0,2500.0,71.0,22.5,1014.6,5.0,0.0,S,2.1,Dongsi,2013-05-15,218.6,122.5,69.921875,0.0,0.0,0.0
1810,2013,5,15,9,162.0,195.0,79.0,55.0,2100.0,78.0,23.5,1014.4,5.8,0.0,S,1.4,Dongsi,2013-05-15,211.6,122.5,60.546875,0.0,0.0,0.0
1811,2013,5,15,10,163.0,140.0,90.0,54.0,2399.0,89.0,24.8,1013.7,6.0,0.0,E,2.3,Dongsi,2013-05-15,212.6,95.0,64.84375,0.0,0.0,0.0
1812,2013,5,15,11,152.0,165.0,86.0,48.0,2299.0,117.0,25.9,1012.8,6.0,0.0,E,3.5,Dongsi,2013-05-15,201.6,107.5,63.28125,0.0,0.0,0.0
1813,2013,5,15,12,167.0,175.0,79.0,45.0,2200.0,148.0,26.5,1012.0,4.9,0.0,SW,1.9,Dongsi,2013-05-15,216.6,112.5,60.546875,0.0,62.17391304347826,0.0
1814,2013,5,15,13,152.0,159.0,68.0,39.0,2000.0,174.0,27.7,1011.4,5.3,0.0,SSW,1.3,Dongsi,2013-05-15,201.6,104.5,56.25,0.0,73.47826086956522,0.0
1815,2013,5,15,14,152.0,140.0,44.0,22.0,1399.0,209.0,27.5,1010.9,5.1,0.0,SSW,1.8,Dongsi,2013-05-15,201.6,95.0,0.0,0.0,88.69565217391303,0.0
1816,2013,5,15,15,118.0,127.0,30.0,20.0,1000.0,201.0,27.0,1010.6,5.9,0.0,SE,2.3,Dongsi,2013-05-15,165.89473684210526,88.5,0.0,0.0,85.21739130434783,0.0
1817,2013,5,15,16,86.0,121.0,24.0,21.0,800.0,195.0,27.3,1010.3,5.5,0.0,SW,2.8,Dongsi,2013-05-15,132.21052631578948,85.5,0.0,0.0,82.6086956521739,0.0
1818,2013,5,15,17,84.0,106.0,18.0,22.0,700.0,177.0,26.1,1010.3,7.6,0.0,SE,1.6,Dongsi,2013-05-15,130.10526315789474,78.0,0.0,0.0,74.78260869565217,0.0
1819,2013,5,15,18,64.0,129.0,22.0,26.0,800.0,188.0,25.2,1010.9,6.4,0.0,S,2.4,Dongsi,2013-05-15,109.05263157894737,89.5,0.0,0.0,79.56521739130434,0.0
1820,2013,5,15,19,77.0,166.0,28.0,35.0,1000.0,188.0,24.0,1011.6,6.3,0.0,S,1.7,Dongsi,2013-05-15,122.73684210526315,108.0,0.0,0.0,79.56521739130434,0.0
1821,2013,5,15,20,106.0,142.0,25.0,32.0,1200.0,162.0,22.8,1012.1,6.1,0.0,SSE,2.1,Dongsi,2013-05-15,153.26315789473685,96.0,0.0,0.0,68.26086956521739,0.0
1822,2013,5,15,21,46.0,118.0,17.0,30.0,800.0,124.0,21.3,1013.1,6.8,0.0,SSW,1.7,Dongsi,2013-05-15,88.22055137844612,84.0,0.0,0.0,51.73913043478261,0.0
1823,2013,5,15,22,42.0,113.0,21.0,40.0,1000.0,88.0,20.5,1013.9,7.8,0.0,SE,1.3,Dongsi,2013-05-15,83.20802005012533,81.5,0.0,0.0,0.0,0.0
1824,2013,5,15,23,43.0,103.0,23.0,43.0,1000.0,75.0,19.5,1014.3,8.5,0.0,SE,1.5,Dongsi,2013-05-15,84.46115288220551,76.5,0.0,0.0,0.0,0.0
1825,2013,5,16,0,46.0,109.0,24.0,57.0,1100.0,54.0,18.3,1014.2,8.5,0.0,ESE,2.0,Dongsi,2013-05-16,88.22055137844612,79.5,0.0,0.0,0.0,0.0
1826,2013,5,16,1,47.0,104.0,31.0,74.0,1600.0,33.0,16.6,1014.3,9.0,0.0,E,1.4,Dongsi,2013-05-16,89.47368421052633,77.0,0.0,0.0,0.0,0.0
1827,2013,5,16,2,46.0,100.0,31.0,84.0,1500.0,13.0,15.5,1014.4,9.2,0.0,ENE,1.2,Dongsi,2013-05-16,88.22055137844612,75.0,0.0,0.0,0.0,51.666666666666664
1829,2013,5,16,4,47.0,94.0,36.0,82.0,900.0,13.0,13.9,1014.5,9.7,0.0,ENE,0.9,Dongsi,2013-05-16,89.47368421052633,72.0,0.0,0.0,0.0,50.833333333333336
1830,2013,5,16,5,48.0,85.0,30.0,75.0,1200.0,5.0,14.5,1014.9,10.3,0.0,ENE,0.0,Dongsi,2013-05-16,90.72681704260651,67.5,0.0,0.0,0.0,0.0
1831,2013,5,16,6,43.0,114.0,24.0,74.0,1100.0,9.0,19.1,1015.4,10.4,0.0,E,0.7,Dongsi,2013-05-16,84.46115288220551,82.0,0.0,0.0,0.0,0.0
1832,2013,5,16,7,56.0,122.0,30.0,69.0,1100.0,20.0,20.4,1015.4,10.5,0.0,NW,1.3,Dongsi,2013-05-16,100.63157894736842,86.0,0.0,0.0,0.0,0.0
1833,2013,5,16,8,78.0,121.0,37.0,70.0,1399.0,34.0,22.0,1015.2,9.8,0.0,NE,1.3,Dongsi,2013-05-16,123.78947368421052,85.5,0.0,0.0,0.0,0.0
1834,2013,5,16,9,64.0,83.0,49.0,52.0,1700.0,70.0,23.4,1014.9,7.9,0.0,SSW,2.7,Dongsi,2013-05-16,109.05263157894737,66.5,0.0,0.0,0.0,0.0
1835,2013,5,16,10,40.0,70.0,49.0,42.0,1300.0,102.0,24.5,1014.2,8.0,0.0,SSW,2.1,Dongsi,2013-05-16,80.70175438596492,60.0,0.0,0.0,0.0,0.0
1836,2013,5,16,11,45.0,74.0,38.0,31.0,1000.0,126.0,25.7,1013.3,8.2,0.0,SSE,2.1,Dongsi,2013-05-16,86.96741854636592,62.0,0.0,0.0,52.608695652173914,0.0
1838,2013,5,16,13,52.0,116.0,29.0,24.0,800.0,175.0,26.2,1011.7,7.7,0.0,SSW,2.3,Dongsi,2013-05-16,95.73934837092733,83.0,0.0,0.0,73.91304347826087,0.0
1839,2013,5,16,14,55.0,126.0,26.0,17.0,800.0,191.0,25.7,1011.1,8.2,0.0,S,2.2,Dongsi,2013-05-16,99.49874686716792,88.0,0.0,0.0,80.86956521739131,0.0
1840,2013,5,16,15,51.0,91.0,26.0,17.0,800.0,197.0,25.6,1010.5,9.0,0.0,SSE,2.8,Dongsi,2013-05-16,94.48621553884712,70.5,0.0,0.0,83.47826086956522,0.0
1841,2013,5,16,16,55.0,102.0,26.0,21.0,900.0,195.0,25.2,1009.9,9.1,0.0,SE,2.1,Dongsi,2013-05-16,99.49874686716792,76.0,0.0,0.0,82.6086956521739,0.0
1842,2013,5,16,17,58.0,92.0,28.0,21.0,1000.0,195.0,24.9,1009.6,7.5,0.0,ESE,1.6,Dongsi,2013-05-16,102.73684210526316,71.0,0.0,0.0,82.6086956521739,0.0
1843,2013,5,16,18,72.0,118.0,43.0,30.0,1399.0,191.0,24.4,1009.5,7.5,0.0,SSE,2.6,Dongsi,2013-05-16,117.47368421052632,84.0,0.0,0.0,80.86956521739131,0.0
1844,2013,5,16,19,67.0,107.0,41.0,35.0,1399.0,180.0,22.5,1010.6,10.9,0.0,SSE,2.2,Dongsi,2013-05-16,112.21052631578948,78.5,0.0,0.0,76.08695652173913,0.0
1845,2013,5,16,20,75.0,165.0,40.0,44.0,1500.0,156.0,21.9,1010.8,10.7,0.0,SSE,1.3,Dongsi,2013-05-16,120.63157894736842,107.5,0.0,0.0,65.65217391304348,0.0
1846,2013,5,16,21,88.0,158.0,28.0,52.0,1100.0,122.0,21.2,1010.9,10.4,0.0,SE,2.3,Dongsi,2013-05-16,134.31578947368422,104.0,0.0,0.0,50.869565217391305,0.0
1847,2013,5,16,22,88.0,158.0,28.0,52.0,1100.0,122.0,20.3,1011.0,10.4,0.0,SE,1.3,Dongsi,2013-05-16,134.31578947368422,104.0,0.0,0.0,50.869565217391305,0.0
1848,2013,5,16,23,90.0,151.0,30.0,66.0,1200.0,94.0,20.0,1010.8,10.1,0.0,SE,2.0,Dongsi,2013-05-16,136.42105263157896,100.5,0.0,0.0,0.0,0.0
1849,2013,5,17,0,71.0,104.0,30.0,35.0,1200.0,108.0,19.3,1010.8,10.3,0.0,ESE,1.3,Dongsi,2013-05-17,116.42105263157895,77.0,0.0,0.0,0.0,0.0
1850,2013,5,17,1,82.0,105.0,34.0,35.0,1600.0,97.0,18.7,1010.4,10.3,0.0,SE,1.1,Dongsi,2013-05-17,128.0,77.5,0.0,0.0,0.0,0.0
1851,2013,5,17,2,80.0,90.0,39.0,28.0,1600.0,100.0,18.2,1009.8,10.3,0.0,SE,1.8,Dongsi,2013-05-17,125.89473684210526,70.0,0.0,0.0,0.0,0.0
1852,2013,5,17,3,88.0,98.0,43.0,34.0,1800.0,81.0,17.8,1009.4,10.7,0.0,SE,1.6,Dongsi,2013-05-17,134.31578947368422,74.0,0.0,0.0,0.0,0.0
1853,2013,5,17,4,93.0,99.0,54.0,47.0,2100.0,63.0,17.5,1009.2,10.8,0.0,ESE,1.2,Dongsi,2013-05-17,139.57894736842104,74.5,50.78125,0.0,0.0,0.0
1854,2013,5,17,5,102.0,120.0,51.0,77.0,1800.0,32.0,17.4,1009.3,10.7,0.0,ESE,1.3,Dongsi,2013-05-17,149.05263157894737,85.0,0.0,0.0,0.0,0.0
1855,2013,5,17,6,104.0,132.0,44.0,77.0,1500.0,29.0,17.7,1009.3,10.8,0.0,SE,1.9,Dongsi,2013-05-17,151.1578947368421,91.0,0.0,0.0,0.0,0.0
1856,2013,5,17,7,105.0,118.0,44.0,66.0,1600.0,42.0,18.3,1009.4,11.1,0.0,SE,1.8,Dongsi,2013-05-17,152.21052631578948,84.0,0.0,0.0,0.0,0.0
1857,2013,5,17,8,105.0,120.0,45.0,71.0,1600.0,44.0,19.1,1009.5,11.1,0.0,SE,1.3,Dongsi,2013-05-17,152.21052631578948,85.0,0.0,0.0,0.0,0.0
1858,2013,5,17,9,118.0,136.0,50.0,80.0,1600.0,46.0,20.0,1009.1,11.5,0.0,S,1.1,Dongsi,2013-05-17,165.89473684210526,93.0,0.0,0.0,0.0,0.0
1859,2013,5,17,10,122.0,136.0,51.0,78.0,1700.0,58.0,20.3,1008.9,11.5,0.0,E,1.6,Dongsi,2013-05-17,170.10526315789474,93.0,0.0,0.0,0.0,0.0
1860,2013,5,17,11,121.0,136.0,50.0,77.0,1700.0,58.0,21.8,1008.2,12.1,0.0,ESE,1.2,Dongsi,2013-05-17,169.05263157894734,93.0,0.0,0.0,0.0,0.0
1861,2013,5,17,12,121.0,136.0,50.0,77.0,1700.0,58.0,22.9,1007.7,11.9,0.0,ESE,1.2,Dongsi,2013-05-17,169.05263157894734,93.0,0.0,0.0,0.0,0.0
1862,2013,5,17,13,125.0,147.0,50.0,73.0,1800.0,94.0,24.6,1006.7,11.5,0.0,SSW,2.6,Dongsi,2013-05-17,173.26315789473682,98.5,0.0,0.0,0.0,0.0
1863,2013,5,17,14,129.0,155.0,46.0,46.0,1399.0,174.0,24.8,1006.1,12.1,0.0,S,2.8,Dongsi,2013-05-17,177.4736842105263,102.5,0.0,0.0,73.47826086956522,0.0
1864,2013,5,17,15,122.0,141.0,40.0,36.0,1100.0,188.0,24.6,1005.5,12.5,0.0,SW,1.8,Dongsi,2013-05-17,170.10526315789474,95.5,0.0,0.0,79.56521739130434,0.0
1865,2013,5,17,16,121.0,140.0,40.0,35.0,1100.0,188.0,24.5,1005.2,12.4,0.0,SSE,1.8,Dongsi,2013-05-17,169.05263157894734,95.0,0.0,0.0,79.56521739130434,0.0
1866,2013,5,17,17,110.0,142.0,34.0,33.0,1000.0,190.0,24.3,1005.3,12.3,0.0,SSW,1.8,Dongsi,2013-05-17,157.4736842105263,96.0,0.0,0.0,80.43478260869566,0.0
1867,2013,5,17,18,110.0,142.0,34.0,33.0,1000.0,190.0,23.9,1005.4,12.2,0.0,SSW,1.4,Dongsi,2013-05-17,157.4736842105263,96.0,0.0,0.0,80.43478260869566,0.0
1868,2013,5,17,19,106.0,129.0,35.0,31.0,1100.0,191.0,23.3,1005.6,12.3,0.0,SSW,1.1,Dongsi,2013-05-17,153.26315789473685,89.5,0.0,0.0,80.86956521739131,0.0
1869,2013,5,17,20,118.0,168.0,39.0,30.0,1100.0,196.0,23.1,1005.8,13.3,0.0,ESE,2.1,Dongsi,2013-05-17,165.89473684210526,109.0,0.0,0.0,83.04347826086956,0.0
1870,2013,5,17,21,144.0,183.0,42.0,37.0,1200.0,185.0,21.9,1006.1,13.8,0.0,SE,1.4,Dongsi,2013-05-17,193.26315789473682,116.5,0.0,0.0,78.26086956521739,0.0
1871,2013,5,17,22,146.0,188.0,45.0,44.0,1300.0,166.0,21.1,1005.7,14.0,0.0,E,1.7,Dongsi,2013-05-17,195.36842105263156,119.0,0.0,0.0,70.0,0.0
1872,2013,5,17,23,150.0,184.0,36.0,50.0,1300.0,142.0,20.0,1005.7,14.4,0.0,ESE,1.5,Dongsi,2013-05-17,199.57894736842104,117.0,0.0,0.0,59.565217391304344,0.0
1873,2013,5,18,0,145.0,199.0,33.0,95.0,1500.0,76.0,20.3,1005.2,13.5,0.0,ESE,1.5,Dongsi,2013-05-18,194.31578947368422,124.5,0.0,0.0,0.0,56.25
1874,2013,5,18,1,158.0,202.0,33.0,110.0,1600.0,48.0,19.8,1004.9,13.5,0.0,SE,1.6,Dongsi,2013-05-18,207.6,126.0,0.0,0.0,0.0,62.5
1875,2013,5,18,2,161.0,188.0,35.0,109.0,1600.0,40.0,19.2,1004.7,13.4,0.0,E,1.0,Dongsi,2013-05-18,210.6,119.0,0.0,0.0,0.0,62.083333333333336
1876,2013,5,18,3,158.0,170.0,46.0,79.0,2399.0,64.0,18.2,1004.3,13.5,0.0,E,1.2,Dongsi,2013-05-18,207.6,110.0,0.0,0.0,0.0,0.0
1877,2013,5,18,4,175.0,197.0,60.0,65.0,3200.0,68.0,17.9,1004.0,13.6,0.0,ESE,1.0,Dongsi,2013-05-18,224.6,123.5,53.125,0.0,0.0,0.0
1878,2013,5,18,5,181.0,207.0,60.0,73.0,3000.0,56.0,19.0,1004.2,13.6,0.0,S,1.1,Dongsi,2013-05-18,230.6,128.5,53.125,0.0,0.0,0.0
1879,2013,5,18,6,185.0,222.0,56.0,72.0,2600.0,55.0,19.8,1004.5,14.4,0.0,SW,1.5,Dongsi,2013-05-18,234.6,136.0,51.5625,0.0,0.0,0.0
1881,2013,5,18,8,146.0,134.0,50.0,35.0,1100.0,74.0,20.8,1004.3,15.1,0.0,WSW,3.0,Dongsi,2013-05-18,195.36842105263156,92.0,0.0,0.0,0.0,0.0
1882,2013,5,18,9,125.0,138.0,49.0,35.0,1100.0,84.0,21.8,1003.9,14.7,0.0,SW,2.1,Dongsi,2013-05-18,173.26315789473682,94.0,0.0,0.0,0.0,0.0
1883,2013,5,18,10,125.0,138.0,49.0,35.0,1100.0,84.0,22.7,1003.4,14.0,0.0,WSW,3.0,Dongsi,2013-05-18,173.26315789473682,94.0,0.0,0.0,0.0,0.0
1884,2013,5,18,11,134.0,146.0,50.0,32.0,1200.0,99.0,23.2,1002.5,13.1,0.0,SW,3.6,Dongsi,2013-05-18,182.73684210526315,98.0,0.0,0.0,0.0,0.0
1885,2013,5,18,12,141.0,156.0,56.0,29.0,1300.0,124.0,23.5,1001.9,13.4,0.0,SW,3.3,Dongsi,2013-05-18,190.10526315789474,103.0,51.5625,0.0,51.73913043478261,0.0
1886,2013,5,18,13,124.0,110.0,55.0,22.0,1100.0,160.0,24.2,1001.2,13.4,0.0,SSW,3.6,Dongsi,2013-05-18,172.21052631578948,80.0,51.171875,0.0,67.3913043478261,0.0
1887,2013,5,18,14,97.0,110.0,38.0,18.0,900.0,161.0,24.2,1000.5,13.1,0.0,SSW,2.7,Dongsi,2013-05-18,143.78947368421052,80.0,0.0,0.0,67.82608695652173,0.0
1888,2013,5,18,15,75.0,88.0,29.0,15.0,800.0,162.0,23.8,999.8,13.1,0.0,SSE,4.0,Dongsi,2013-05-18,120.63157894736842,69.0,0.0,0.0,68.26086956521739,0.0
1889,2013,5,18,16,89.0,105.0,27.0,17.0,800.0,178.0,23.6,999.5,12.9,0.0,S,3.0,Dongsi,2013-05-18,135.36842105263156,77.5,0.0,0.0,75.21739130434783,0.0
1890,2013,5,18,17,88.0,104.0,27.0,16.0,800.0,178.0,23.5,999.1,12.2,0.0,SSW,3.0,Dongsi,2013-05-18,134.31578947368422,77.0,0.0,0.0,75.21739130434783,0.0
1891,2013,5,18,18,85.0,91.0,25.0,17.0,800.0,178.0,23.5,999.5,12.2,0.0,S,1.8,Dongsi,2013-05-18,131.1578947368421,70.5,0.0,0.0,75.21739130434783,0.0
1892,2013,5,18,19,80.0,87.0,23.0,20.0,800.0,172.0,22.6,1000.0,12.2,0.0,SSE,3.3,Dongsi,2013-05-18,125.89473684210526,68.5,0.0,0.0,72.6086956521739,0.0
1893,2013,5,18,20,53.0,83.0,18.0,25.0,800.0,140.0,21.5,1000.4,12.3,0.0,S,3.0,Dongsi,2013-05-18,96.99248120300751,66.5,0.0,0.0,58.69565217391305,0.0
1894,2013,5,18,21,53.0,83.0,18.0,25.0,800.0,140.0,20.3,1000.2,11.0,0.0,SSE,1.8,Dongsi,2013-05-18,96.99248120300751,66.5,0.0,0.0,58.69565217391305,0.0
1895,2013,5,18,22,34.0,74.0,16.0,21.0,1000.0,121.0,19.3,1001.4,11.8,0.0,SW,1.2,Dongsi,2013-05-18,73.18295739348372,62.0,0.0,0.0,50.43478260869565,0.0
1896,2013,5,18,23,20.0,33.0,18.0,21.0,1100.0,113.0,18.9,1000.5,12.2,0.0,S,1.5,Dongsi,2013-05-18,55.6390977443609,0.0,0.0,0.0,0.0,0.0
1897,2013,5,19,0,44.0,50.0,20.0,23.0,1200.0,98.0,18.3,999.9,12.3,0.0,ESE,2.2,Dongsi,2013-05-19,85.71428571428572,0.0,0.0,0.0,0.0,0.0
1898,2013,5,19,1,50.0,50.0,20.0,25.0,1200.0,90.0,18.0,998.5,12.4,0.0,SSE,1.9,Dongsi,2013-05-19,93.23308270676692,0.0,0.0,0.0,0.0,0.0
1899,2013,5,19,2,40.0,43.0,20.0,25.0,1200.0,86.0,17.5,998.4,12.2,0.0,SE,1.7,Dongsi,2013-05-19,80.70175438596492,0.0,0.0,0.0,0.0,0.0
1900,2013,5,19,3,39.0,48.0,20.0,28.0,1200.0,78.0,17.5,997.9,12.6,0.0,SE,1.4,Dongsi,2013-05-19,79.44862155388472,0.0,0.0,0.0,0.0,0.0
1901,2013,5,19,4,45.0,54.0,21.0,25.0,1200.0,76.0,17.5,997.1,13.2,0.0,SSE,1.1,Dongsi,2013-05-19,86.96741854636592,52.0,0.0,0.0,0.0,0.0
1902,2013,5,19,5,47.0,55.0,19.0,28.0,1100.0,67.0,17.5,996.6,13.4,0.0,SE,1.7,Dongsi,2013-05-19,89.47368421052633,52.5,0.0,0.0,0.0,0.0
1903,2013,5,19,6,50.0,59.0,17.0,29.0,900.0,63.0,17.6,995.7,13.5,0.0,ESE,2.2,Dongsi,2013-05-19,93.23308270676692,54.5,0.0,0.0,0.0,0.0
1904,2013,5,19,7,48.0,58.0,17.0,32.0,900.0,60.0,18.4,994.9,13.7,0.0,S,2.7,Dongsi,2013-05-19,90.72681704260651,54.0,0.0,0.0,0.0,0.0
1905,2013,5,19,8,50.0,61.0,20.0,35.0,900.0,60.0,19.0,994.0,14.0,0.0,SW,0.7,Dongsi,2013-05-19,93.23308270676692,55.5,0.0,0.0,0.0,0.0
1906,2013,5,19,9,58.0,78.0,25.0,38.0,900.0,60.0,19.5,993.5,14.1,0.0,W,1.0,Dongsi,2013-05-19,102.73684210526316,64.0,0.0,0.0,0.0,0.0
1907,2013,5,19,10,58.0,78.0,25.0,38.0,900.0,60.0,19.6,994.6,14.0,0.0,NNW,4.2,Dongsi,2013-05-19,102.73684210526316,64.0,0.0,0.0,0.0,0.0
1908,2013,5,19,11,118.0,136.0,26.0,47.0,1000.0,59.0,22.1,994.4,13.2,0.0,NNE,3.0,Dongsi,2013-05-19,165.89473684210526,93.0,0.0,0.0,0.0,0.0
1909,2013,5,19,12,119.0,160.0,20.0,47.0,1100.0,68.0,25.9,994.5,-4.7,0.0,NW,8.2,Dongsi,2013-05-19,166.94736842105263,105.0,0.0,0.0,0.0,0.0
1910,2013,5,19,13,118.0,136.0,26.0,47.0,1000.0,59.0,25.9,994.8,-9.4,0.0,NW,7.3,Dongsi,2013-05-19,165.89473684210526,93.0,0.0,0.0,0.0,0.0
1911,2013,5,19,14,224.0,455.0,3.0,5.0,200.0,111.0,25.9,994.6,-9.4,0.0,WNW,9.1,Dongsi,2013-05-19,273.6,343.75,0.0,0.0,0.0,0.0
1912,2013,5,19,15,49.0,454.0,3.0,4.0,200.0,111.0,25.6,994.4,-8.3,0.0,NW,6.1,Dongsi,2013-05-19,91.97994987468672,342.5,0.0,0.0,0.0,0.0
1913,2013,5,19,16,38.0,326.0,3.0,6.0,200.0,100.0,25.7,994.7,-8.2,0.0,WNW,8.3,Dongsi,2013-05-19,78.19548872180451,188.0,0.0,0.0,0.0,0.0
1914,2013,5,19,17,37.0,325.0,3.0,5.0,200.0,100.0,25.2,995.4,-7.4,0.0,WNW,2.9,Dongsi,2013-05-19,76.94235588972431,187.5,0.0,0.0,0.0,0.0
1915,2013,5,19,18,47.0,308.0,3.0,8.0,200.0,92.0,23.8,996.8,-7.3,0.0,NW,3.8,Dongsi,2013-05-19,89.47368421052633,179.0,0.0,0.0,0.0,0.0
1916,2013,5,19,19,46.0,308.0,3.0,8.0,200.0,92.0,22.5,998.0,-7.3,0.0,NNW,5.8,Dongsi,2013-05-19,88.22055137844612,179.0,0.0,0.0,0.0,0.0
1917,2013,5,19,20,55.0,295.0,3.0,10.0,200.0,86.0,20.7,999.3,-5.3,0.0,NE,1.1,Dongsi,2013-05-19,99.49874686716792,172.5,0.0,0.0,0.0,0.0
1918,2013,5,19,21,45.0,121.0,3.0,13.0,300.0,80.0,19.6,1000.5,-5.4,0.0,ENE,2.4,Dongsi,2013-05-19,86.96741854636592,85.5,0.0,0.0,0.0,0.0
1919,2013,5,19,22,44.0,120.0,3.0,12.0,300.0,80.0,18.6,1000.4,-6.2,0.0,ENE,1.3,Dongsi,2013-05-19,85.71428571428572,85.0,0.0,0.0,0.0,0.0
1920,2013,5,19,23,27.0,55.0,3.0,28.0,300.0,59.0,14.6,1000.3,-3.3,0.0,NW,0.9,Dongsi,2013-05-19,64.41102756892231,52.5,0.0,0.0,0.0,0.0
1921,2013,5,20,0,27.0,45.0,3.0,36.0,400.0,50.0,12.7,1000.1,-2.4,0.0,SW,0.5,Dongsi,2013-05-20,64.41102756892231,0.0,0.0,0.0,0.0,0.0
1922,2013,5,20,1,19.0,51.0,3.0,44.0,500.0,34.0,11.8,999.9,-1.4,0.0,SW,0.1,Dongsi,2013-05-20,54.3859649122807,50.5,0.0,0.0,0.0,0.0
1923,2013,5,20,2,28.0,68.0,3.0,66.0,500.0,3.0,11.4,999.7,-0.8,0.0,SSE,1.0,Dongsi,2013-05-20,65.6641604010025,59.0,0.0,0.0,0.0,0.0
1926,2013,5,20,5,29.0,70.0,6.0,74.0,600.0,2.0,16.6,1000.0,-2.5,0.0,W,2.0,Dongsi,2013-05-20,66.91729323308272,60.0,0.0,0.0,0.0,0.0
1927,2013,5,20,6,36.0,98.0,11.0,63.0,500.0,7.0,19.1,1000.2,-3.1,0.0,WSW,3.1,Dongsi,2013-05-20,75.68922305764411,74.0,0.0,0.0,0.0,0.0
1928,2013,5,20,7,44.0,128.0,12.0,51.0,500.0,20.0,21.1,1000.2,-3.5,0.0,SW,4.7,Dongsi,2013-05-20,85.71428571428572,89.0,0.0,0.0,0.0,0.0
1929,2013,5,20,8,45.0,114.0,9.0,37.0,500.0,41.0,22.5,1000.1,-3.0,0.0,SW,2.4,Dongsi,2013-05-20,86.96741854636592,82.0,0.0,0.0,0.0,0.0
1930,2013,5,20,9,36.0,117.0,24.0,30.0,500.0,57.0,23.9,999.1,-3.5,0.0,SW,3.8,Dongsi,2013-05-20,75.68922305764411,83.5,0.0,0.0,0.0,0.0
1931,2013,5,20,10,46.0,122.0,21.0,25.0,500.0,77.0,25.0,998.2,-2.6,0.0,SSW,3.6,Dongsi,2013-05-20,88.22055137844612,86.0,0.0,0.0,0.0,0.0
1932,2013,5,20,11,52.0,146.0,15.0,22.0,400.0,94.0,26.4,997.4,-1.5,0.0,SW,3.0,Dongsi,2013-05-20,95.73934837092733,98.0,0.0,0.0,0.0,0.0
1933,2013,5,20,12,47.0,124.0,12.0,20.0,400.0,110.0,27.2,996.1,-1.7,0.0,SSW,3.3,Dongsi,2013-05-20,89.47368421052633,87.0,0.0,0.0,0.0,0.0
1934,2013,5,20,13,47.0,124.0,12.0,19.0,400.0,110.0,28.1,995.3,-1.0,0.0,SW,4.1,Dongsi,2013-05-20,89.47368421052633,87.0,0.0,0.0,0.0,0.0
1935,2013,5,20,14,57.0,146.0,18.0,18.0,500.0,129.0,28.2,994.5,-0.9,0.0,SSW,5.1,Dongsi,2013-05-20,101.6842105263158,98.0,0.0,0.0,53.91304347826087,0.0
1936,2013,5,20,15,68.0,205.0,22.0,20.0,500.0,140.0,28.4,994.1,-0.7,0.0,WSW,5.0,Dongsi,2013-05-20,113.26315789473685,127.5,0.0,0.0,58.69565217391305,0.0
1937,2013,5,20,16,56.0,212.0,19.0,20.0,500.0,148.0,26.8,993.4,0.5,0.0,WSW,4.5,Dongsi,2013-05-20,100.63157894736842,131.0,0.0,0.0,62.17391304347826,0.0
1938,2013,5,20,17,51.0,170.0,15.0,22.0,500.0,139.0,27.1,993.2,0.7,0.0,SW,5.0,Dongsi,2013-05-20,94.48621553884712,110.0,0.0,0.0,58.26086956521739,0.0
1939,2013,5,20,18,50.0,169.0,14.0,22.0,500.0,139.0,25.7,993.6,1.0,0.0,SW,2.3,Dongsi,2013-05-20,93.23308270676692,109.5,0.0,0.0,58.26086956521739,0.0
1941,2013,5,20,20,94.0,181.0,45.0,36.0,800.0,124.0,24.9,993.5,2.9,0.0,SW,3.6,Dongsi,2013-05-20,140.6315789473684,115.5,0.0,0.0,51.73913043478261,0.0
1942,2013,5,20,21,105.0,175.0,38.0,43.0,800.0,107.0,25.0,993.1,2.4,0.0,WSW,4.0,Dongsi,2013-05-20,152.21052631578948,112.5,0.0,0.0,0.0,0.0
1943,2013,5,20,22,72.0,198.0,36.0,41.0,800.0,101.0,24.2,992.9,4.0,0.0,SSW,2.6,Dongsi,2013-05-20,117.47368421052632,124.0,0.0,0.0,0.0,0.0
1944,2013,5,20,23,77.0,184.0,34.0,39.0,700.0,104.0,22.4,992.7,4.4,0.0,SE,1.3,Dongsi,2013-05-20,122.73684210526315,117.0,0.0,0.0,0.0,0.0
1946,2013,5,21,1,75.0,205.0,39.0,45.0,800.0,85.0,20.9,992.0,5.7,0.0,SE,1.9,Dongsi,2013-05-21,120.63157894736842,127.5,0.0,0.0,0.0,0.0
